report_date,cert,institution,total_deposits,interest_bearing_cash,noninterest_cash
2023-12-31,10176.0,FINANCIAL SECURITY BANK,106522.0,3611.0,263.0
2023-12-31,19800.0,PLAQUEMINE BANK AND TRUST COMPANY,177499.0,2675.0,31888.0
2023-12-31,18136.0,FIRST NATIONAL BANK OF WAUCHULA,78734.0,4181.0,7730.0
2023-12-31,13809.0,MINNSTAR BANK NATIONAL ASSOCIATION,182795.0,3718.0,2805.0
2023-12-31,3098.0,"CENDERA BANK, N.A.",153536.0,556.0,20225.0
2023-12-31,13990.0,PALO SAVINGS BANK,42167.0,1226.0,1229.0
2023-12-31,30812.0,FIRST FEDERAL SAVINGS & LOAN ASSOCIATION OF PASCAGOULA-MOSS POINT,220060.0,5124.0,2570.0
2023-12-31,6861.0,SKYLINE NATIONAL BANK,928794.0,16811.0,4808.0
2023-12-31,19143.0,UNITED COMMUNITY BANK,557190.0,29256.0,70503.0
2023-12-31,29624.0,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION OF MCMINNVILLE,539647.0,6060.0,8801.0
2023-12-31,14523.0,"ANTWERP EXCHANGE BANK COMPANY, THE",141089.0,4724.0,480.0
2023-12-31,3099.0,"FIRST NATIONAL BANK OF BELLVILLE, THE",738012.0,3216.0,59732.0
2023-12-31,11133.0,FARMERS STATE BANK OF CANTON,48791.0,2218.0,39.0
2023-12-31,17551.0,COMMUNITY STATE BANK,38840.0,863.0,136.0
2023-12-31,29632.0,WINDSOR FEDERAL BANK,663491.0,12783.0,5566.0
2023-12-31,18028.0,SUGAR RIVER BANK,313497.0,1910.0,16960.0
2023-12-31,9406.0,BANK OF CATTARAUGUS,28648.0,967.0,7129.0
2023-12-31,10011.0,WOODFORD STATE BANK,342079.0,5992.0,3043.0
2023-12-31,4419.0,SPRINGS VALLEY BANK & TRUST COMPANY,534221.0,8190.0,2484.0
2023-12-31,24938.0,"STATE STREET BANK AND TRUST COMPANY, NATIONAL ASSOCIATION",0.0,,
2023-12-31,12203.0,MERCHANTS & MARINE BANK,531749.0,9542.0,61871.0
2023-12-31,20484.0,BENCHMARK COMMUNITY BANK,1055448.0,26552.0,70664.0
2023-12-31,1169.0,SUNDANCE STATE BANK,231215.0,3435.0,42622.0
2023-12-31,8251.0,ADRIAN BANK,153672.0,1963.0,3655.0
2023-12-31,6078.0,ONE AMERICAN BANK,309151.0,3743.0,53043.0
2023-12-31,28369.0,"ROCKLAND SAVINGS BANK, FSB",77109.0,718.0,5637.0
2023-12-31,19809.0,"HERSHEY STATE BANK, THE",78453.0,3523.0,458.0
2023-12-31,17229.0,HENDERSON STATE BANK,254733.0,6101.0,53.0
2023-12-31,32292.0,WOODSFIELD SAVINGS BANK,94097.0,1183.0,7963.0
2023-12-31,22601.0,CITIZENS BANK,166555.0,6339.0,4465.0
2023-12-31,90253.0,MOUNTAINONE BANK,723776.0,11591.0,6395.0
2023-12-31,15272.0,MARION COUNTY STATE BANK,580197.0,7772.0,7476.0
2023-12-31,1779.0,"CITIZENS STATE BANK OF OURAY, THE",178561.0,3557.0,6563.0
2023-12-31,17809.0,CITIZENS BANK,752455.0,15749.0,146421.0
2023-12-31,25749.0,"EASTBANK, NATIONAL ASSOCIATION",118408.0,1349.0,21586.0
2023-12-31,16464.0,MERCHANTS & PLANTERS BANK,288850.0,13073.0,10714.0
2023-12-31,32612.0,"NATIONAL COOPERATIVE BANK, N.A.",2795467.0,14038.0,226886.0
2023-12-31,9359.0,BANK OF COMMERCE,793815.0,18870.0,53485.0
2023-12-31,8432.0,ONE BANK OF TENNESSEE,1407410.0,25419.0,101738.0
2023-12-31,9879.0,FIRST STATE BANK,43400.0,2502.0,1963.0
2023-12-31,16825.0,SUNMARK COMMUNITY BANK,351008.0,4402.0,61088.0
2023-12-31,3108.0,"LEGEND BANK, N. A.",940544.0,14621.0,1303.0
2023-12-31,21943.0,TRI COUNTIES BANK,7839588.0,80821.0,17075.0
2023-12-31,29672.0,CFSBANK,528471.0,5544.0,18305.0
2023-12-31,1294.0,FNBC BANK,602228.0,10792.0,6364.0
2023-12-31,8149.0,FIRST AMERICAN BANK AND TRUST,1202807.0,18773.0,62614.0
2023-12-31,15336.0,"DURDEN BANKING COMPANY, INCORPORATED",238313.0,16610.0,2794.0
2023-12-31,28380.0,ADIRONDACK BANK,836689.0,10540.0,8882.0
2023-12-31,8552.0,GREAT SOUTHERN BANK,314806.0,5425.0,14544.0
2023-12-31,3109.0,"BRADY NATIONAL BANK, THE",136024.0,2150.0,16536.0
2023-12-31,10074.0,APEX BANKING COMPANY OF GEORGIA,47975.0,1754.0,0.0
2023-12-31,245.0,RACCOON VALLEY BANK,404874.0,8613.0,13041.0
2023-12-31,18761.0,FOUNDATION ONE BANK,140159.0,1495.0,3084.0
2023-12-31,29676.0,PAPER CITY SAVINGS ASSOCIATION,155563.0,2854.0,8934.0
2023-12-31,1374.0,"BANK OF COMMERCE, THE",68280.0,1961.0,1252.0
2023-12-31,9030.0,"HARRISON COUNTY BANK, THE",136543.0,1505.0,3046.0
2023-12-31,16318.0,MARSEILLES BANK,61240.0,1144.0,1549.0
2023-12-31,29685.0,MARTINSVILLE FIRST SAVINGS BANK,25493.0,364.0,6332.0
2023-12-31,5885.0,"FARMERS BANK OF WILLARDS, THE",436521.0,5100.0,14161.0
2023-12-31,29683.0,HOME FEDERAL BANK OF TENNESSEE,2192537.0,27155.0,4985.0
2023-12-31,13775.0,FARMERS STATE BANK,185279.0,6552.0,5491.0
2023-12-31,23473.0,FIRST FIDELITY BANK,2287119.0,24183.0,17972.0
2023-12-31,12594.0,"PUEBLO BANK AND TRUST COMPANY, THE",541461.0,7877.0,14511.0
2023-12-31,30878.0,BAR HARBOR SAVINGS AND LOAN ASSOCIATION,73899.0,650.0,7048.0
2023-12-31,110.0,BANK OZK,27405143.0,190944.0,1958585.0
2023-12-31,29690.0,FIRST FEDERAL SAVINGS BANK,402397.0,4269.0,5521.0
2023-12-31,10993.0,BONANZA VALLEY STATE BANK,64055.0,3057.0,2071.0
2023-12-31,29696.0,BUFFALO FEDERAL BANK,166328.0,2876.0,135.0
2023-12-31,3351.0,"FIRST NATIONAL BANK OF MOODY, THE",45183.0,2670.0,9388.0
2023-12-31,5105.0,B2 BANK NATIONAL ASSOCIATION,61837.0,3790.0,796.0
2023-12-31,16198.0,MASON CITY NATIONAL BANK,72885.0,423.0,4924.0
2023-12-31,16221.0,RELIABANK DAKOTA,620630.0,13605.0,936.0
2023-12-31,25795.0,PEOPLES BANK & TRUST,491221.0,4728.0,58039.0
2023-12-31,9728.0,FIRST SECURITY BANK,90816.0,1237.0,5128.0
2023-12-31,496.0,BANKSTAR FINANCIAL,229649.0,10090.0,294.0
2023-12-31,26411.0,HAVERHILL BANK,489674.0,2375.0,9580.0
2023-12-31,15059.0,LOUISIANA NATIONAL BANK,398321.0,4659.0,8675.0
2023-12-31,5962.0,SUTTON BANK,2062901.0,2893.0,1443949.0
2023-12-31,26725.0,BANCO DO BRASIL AMERICAS,2532756.0,7947.0,502597.0
2023-12-31,9309.0,UNITED SOUTHERN BANK,269377.0,8764.0,9887.0
2023-12-31,29710.0,FIRST FEDERAL SAVINGS BANK OF WASHINGTON,68363.0,568.0,3012.0
2023-12-31,19087.0,BANK OF LINDSAY,63881.0,4243.0,2398.0
2023-12-31,17115.0,PARTNERS BANK OF NEW ENGLAND,771961.0,6474.0,8575.0
2023-12-31,5286.0,FORTIFI BANK,499501.0,20659.0,44559.0
2023-12-31,13232.0,SECURITY STATE BANK,509464.0,6606.0,240315.0
2023-12-31,1208.0,"GUARANTY BANK & TRUST, N.A.",2636233.0,47744.0,5205.0
2023-12-31,2804.0,FIRST NATIONAL BANK OF HARTFORD,128531.0,3553.0,283.0
2023-12-31,17759.0,"BALTIC STATE BANK, THE",97244.0,7409.0,747.0
2023-12-31,8858.0,STATE BANK OF CHANDLER,59040.0,3093.0,5545.0
2023-12-31,4297.0,"CAPITAL ONE, NATIONAL ASSOCIATION",374037440.0,,
2023-12-31,18227.0,STAFFORD SAVINGS BANK,182560.0,5017.0,50885.0
2023-12-31,19720.0,FARMERS STATE BANK,121483.0,1126.0,3051.0
2023-12-31,14578.0,FARMERS STATE BANK,1054445.0,13863.0,80492.0
2023-12-31,24540.0,BANK OF NEW ENGLAND,1106164.0,9199.0,140085.0
2023-12-31,15032.0,FIRST STATE BANK,906814.0,5820.0,161393.0
2023-12-31,12513.0,PARTNERS BANK,202629.0,10654.0,647.0
2023-12-31,16130.0,FIRST NATIONAL BANK ALASKA,3780018.0,23500.0,751005.0
2023-12-31,4086.0,"FIRST NATIONAL BANK & TRUST, ELK CITY, OKLAHOMA",286617.0,1742.0,28584.0
2023-12-31,30332.0,"ABBEVILLE BUILDING AND LOAN, A STATE CHARTERED SAVINGS BANK",36430.0,456.0,6847.0
2023-12-31,13632.0,FIRST STATE BANK,463890.0,5679.0,50009.0
2023-12-31,5438.0,FIRST BANK AND TRUST COMPANY,75732.0,1637.0,2048.0
2023-12-31,17259.0,ST. ANSGAR STATE BANK,143843.0,7105.0,2534.0
2023-12-31,26591.0,COASTAL HERITAGE BANK,765509.0,11051.0,4163.0
2023-12-31,12444.0,STATE BANK OF COLD SPRING,86980.0,2428.0,7114.0
2023-12-31,18924.0,OLD GLORY BANK,86279.0,1061.0,71348.0
2023-12-31,14247.0,UNITED BANK AND TRUST COMPANY,182765.0,2257.0,16262.0
2023-12-31,2805.0,HNB FIRST BANK,207039.0,5295.0,18847.0
2023-12-31,28481.0,COLONIAL FEDERAL SAVINGS BANK,269127.0,1299.0,14425.0
2023-12-31,20130.0,BANKFIRST,624148.0,4487.0,7533.0
2023-12-31,29731.0,"SOUTHERN BANK COMPANY, THE",90889.0,1064.0,10473.0
2023-12-31,9172.0,SECURITY BANK AND TRUST COMPANY,1024089.0,8560.0,1137.0
2023-12-31,26271.0,HOME BANK OF CALIFORNIA,182550.0,1925.0,14326.0
2023-12-31,11431.0,BANK OF YAZOO CITY,274094.0,3372.0,13414.0
2023-12-31,14966.0,"SECURITY NATIONAL BANK OF ENID, THE",347848.0,4041.0,0.0
2023-12-31,26517.0,CAPE COD CO-OPERATIVE BANK,1275501.0,13591.0,1400.0
2023-12-31,29744.0,FIRST SEACOAST BANK,426673.0,1187.0,4882.0
2023-12-31,28507.0,ARGENTINE FEDERAL SAVINGS,47956.0,841.0,528.0
2023-12-31,12331.0,STATE BANK OF CHILTON,406337.0,6197.0,37439.0
2023-12-31,18258.0,THOMASTON SAVINGS BANK,1564824.0,19225.0,24888.0
2023-12-31,1686.0,FARMERS STATE BANK,241778.0,6834.0,1955.0
2023-12-31,5903.0,BANKPLUS,6404586.0,94868.0,171723.0
2023-12-31,9325.0,JONESBORO STATE BANK,722805.0,1922.0,8618.0
2023-12-31,16976.0,COMMUNITY STATE BANK OF ORBISONIA,394506.0,7273.0,1040.0
2023-12-31,8799.0,JACKSON PARISH BANK,58073.0,1245.0,11300.0
2023-12-31,3834.0,MIDWEST NATIONAL BANK,77069.0,3073.0,5362.0
2023-12-31,3076.0,INDEPENDENT BANK DBA INDEPENDENT FINANCIAL,15729580.0,97546.0,623841.0
2023-12-31,28637.0,MILTON SAVINGS BANK,54484.0,410.0,4009.0
2023-12-31,30339.0,BEAUREGARD FEDERAL SAVINGS BANK,68138.0,2058.0,8005.0
2023-12-31,13565.0,BANK OF SUN PRAIRIE,625119.0,10263.0,6210.0
2023-12-31,17190.0,BANK OF CAMILLA,128765.0,8113.0,4559.0
2023-12-31,16416.0,"FSNB, NATIONAL ASSOCIATION",385729.0,22913.0,15419.0
2023-12-31,8141.0,SABINE STATE BANK AND TRUST COMPANY,1139862.0,34051.0,61013.0
2023-12-31,29764.0,CLAY COUNTY SAVINGS BANK,115443.0,1904.0,3182.0
2023-12-31,7356.0,CHAMPLAIN NATIONAL BANK,369158.0,2982.0,2927.0
2023-12-31,5634.0,CONNECT BANK,104151.0,1837.0,10062.0
2023-12-31,29772.0,VIDALIA FEDERAL SAVINGS BANK,166039.0,2715.0,8919.0
2023-12-31,8850.0,NORTH SHORE BANK OF COMMERCE,400171.0,5668.0,5150.0
2023-12-31,893.0,CITIZENS BANK,652015.0,9923.0,8991.0
2023-12-31,5131.0,WESTERN NATIONAL BANK,105621.0,2574.0,15180.0
2023-12-31,7886.0,FIRST UNITED NATIONAL BANK,318740.0,1789.0,13714.0
2023-12-31,492.0,WESTERN DAKOTA BANK,66385.0,2868.0,36711.0
2023-12-31,32773.0,EASTERN BANK,17735519.0,85839.0,605843.0
2023-12-31,1049.0,FIRST NATIONAL BANK OF STEELEVILLE,193211.0,7568.0,270.0
2023-12-31,9467.0,VALOR BANK,209343.0,1555.0,26730.0
2023-12-31,22939.0,WHEATLAND BANK,622632.0,11611.0,15354.0
2023-12-31,20624.0,BYLINE BANK,7216460.0,60431.0,165705.0
2023-12-31,9932.0,COMMERCIAL STATE BANK OF WAGNER,218181.0,2006.0,9117.0
2023-12-31,8785.0,"PEOPLES EXCHANGE BANK, INC.",460405.0,7183.0,15382.0
2023-12-31,9536.0,COMMUNITY STATE BANK,572822.0,15099.0,9065.0
2023-12-31,4360.0,HORIZON BANK,5737486.0,106262.0,413834.0
2023-12-31,9620.0,FIRST BANK,642293.0,14551.0,41021.0
2023-12-31,5838.0,"FARMERS STATE BANK, INC",53822.0,2220.0,569.0
2023-12-31,8700.0,WALDO STATE BANK,101150.0,2197.0,733.0
2023-12-31,17751.0,ANDROSCOGGIN SAVINGS BANK,1298128.0,19594.0,73158.0
2023-12-31,4722.0,"FIRST NATIONAL BANK OF LOUISBURG, THE",141531.0,2826.0,2674.0
2023-12-31,28667.0,HOMESTEAD SAVINGS BANK,67919.0,1505.0,10452.0
2023-12-31,10072.0,PLANTERS AND CITIZENS BANK,120134.0,4405.0,1515.0
2023-12-31,30350.0,"BANK OF BENNINGTON, THE",441306.0,5857.0,8425.0
2023-12-31,4972.0,FIRST CITIZENS NATIONAL BANK,2029987.0,44758.0,57128.0
2023-12-31,29800.0,LISLE SAVINGS BANK,390141.0,1609.0,23673.0
2023-12-31,10637.0,FIRST CENTRAL BANK,109838.0,3745.0,3406.0
2023-12-31,5598.0,TROY BANK & TRUST COMPANY,1380120.0,17044.0,66498.0
2023-12-31,8533.0,TENSAS STATE BANK,151064.0,2767.0,8077.0
2023-12-31,11708.0,TEUTOPOLIS STATE BANK,292580.0,5232.0,23891.0
2023-12-31,19755.0,SOUTH LAFOURCHE BANK & TRUST COMPANY,135641.0,2681.0,1321.0
2023-12-31,9007.0,HEARTLAND STATE BANK,125046.0,3260.0,2669.0
2023-12-31,14868.0,PEOPLES SAVINGS BANK,136691.0,459.0,3088.0
2023-12-31,9319.0,MERCHANTS & FARMERS BANK & TRUST COMPANY,408645.0,12892.0,8363.0
2023-12-31,12135.0,"LYNDON STATE BANK, THE",72522.0,1562.0,0.0
2023-12-31,19531.0,MACHIAS SAVINGS BANK,2045823.0,28201.0,104298.0
2023-12-31,3840.0,"FNB COMMUNITY BANK,THE",412280.0,9684.0,4393.0
2023-12-31,11862.0,"BANK OF BEAVER CITY, THE",142151.0,8918.0,429.0
2023-12-31,4611.0,FARMERS NATIONAL BANK,129084.0,4148.0,0.0
2023-12-31,9105.0,WEST IOWA BANK,141877.0,5153.0,3206.0
2023-12-31,14587.0,UNIVERSITY BANK,676202.0,406.0,19457.0
2023-12-31,57083.0,EMIGRANT BANK,4696889.0,14409.0,380726.0
2023-12-31,18120.0,"FARMERS STATE BANK OF ALICEVILLE, KANSAS, THE",137395.0,3063.0,7925.0
2023-12-31,3079.0,"FIRST NATIONAL BANK OF ASPERMONT, THE",102256.0,1269.0,4500.0
2023-12-31,9196.0,HOME BANKING COMPANY,131267.0,2282.0,4208.0
2023-12-31,2838.0,AMERIFIRST BANK,283727.0,8540.0,293.0
2023-12-31,31461.0,HARLEYSVILLE BANK,650694.0,6434.0,5397.0
2023-12-31,10667.0,MABREY BANK,1577362.0,25648.0,95414.0
2023-12-31,25858.0,EQUITY BANK,4161859.0,66137.0,297193.0
2023-12-31,15614.0,WEST BANK,2978874.0,32112.0,33246.0
2023-12-31,12839.0,FIRST FARMERS BANK & TRUST CO.,2612282.0,44692.0,7135.0
2023-12-31,11482.0,HOMESTEAD BANK,367608.0,11723.0,5404.0
2023-12-31,20164.0,SUNWEST BANK,2557228.0,24518.0,75766.0
2023-12-31,2157.0,FIRST STATE BANK OF RANDOLPH COUNTY,89212.0,5303.0,1399.0
2023-12-31,2301.0,"FIRST STATE BANK, THE",123042.0,4579.0,27.0
2023-12-31,10988.0,STEARNS BANK NATIONAL ASSOCIATION,2214895.0,,
2023-12-31,30358.0,FIRST SAVINGS AND LOAN ASSOCIATION,46605.0,348.0,2488.0
2023-12-31,2379.0,BANK OF GLEASON,105180.0,5431.0,4754.0
2023-12-31,13816.0,BANK 1ST,129058.0,730.0,2853.0
2023-12-31,30357.0,STREATOR HOME SAVINGS BANK,114055.0,1676.0,7742.0
2023-12-31,4048.0,SPIRITBANK,680072.0,2398.0,76054.0
2023-12-31,31488.0,PROGRESSIVE OZARK BANK,146695.0,3603.0,100.0
2023-12-31,17266.0,UMPQUA BANK,41657169.0,501232.0,1664036.0
2023-12-31,16116.0,NEBRASKA BANK,374165.0,5835.0,16765.0
2023-12-31,5336.0,PILLAR BANK,200397.0,3982.0,1612.0
2023-12-31,26955.0,BANK OF CLEVELAND,297237.0,2128.0,38232.0
2023-12-31,4619.0,EXCHANGE BANK & TRUST,512457.0,6097.0,42156.0
2023-12-31,17863.0,STERLING STATE BANK,380402.0,9855.0,42148.0
2023-12-31,29838.0,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION OF LORAIN,420445.0,6513.0,5055.0
2023-12-31,10159.0,FIRST STATE BANK AND TRUST,372135.0,5534.0,30712.0
2023-12-31,7646.0,"NEFFS NATIONAL BANK, THE",373365.0,4219.0,225.0
2023-12-31,10315.0,BANK OF HALLS,137126.0,3761.0,28342.0
2023-12-31,3842.0,FIRST NATIONAL BANK OF WATERLOO,778845.0,13455.0,18714.0
2023-12-31,4050.0,"FIRST NATIONAL BANK AND TRUST COMPANY OF BROKEN ARROW, THE",220076.0,7674.0,37603.0
2023-12-31,15610.0,FARMERS & MERCHANTS STATE BANK,211900.0,4493.0,17000.0
2023-12-31,5768.0,"FOUNTAIN TRUST COMPANY, THE",568881.0,6682.0,15869.0
2023-12-31,4051.0,ALLNATIONS BANK,48919.0,1136.0,2389.0
2023-12-31,8011.0,SAVINGS BANK OF MENDOCINO COUNTY,1053148.0,10257.0,1204.0
2023-12-31,26416.0,COMMUNITY STATE BANK OF CANTON,55619.0,1828.0,2995.0
2023-12-31,28729.0,ASCENDIA BANK,282423.0,4110.0,9368.0
2023-12-31,5097.0,FIRST BANK BLUE EARTH,267208.0,4716.0,1187.0
2023-12-31,5867.0,BANK OF OCEAN CITY,554155.0,3893.0,5486.0
2023-12-31,28735.0,"GOLDEN BELT BANK, FSA",261374.0,1153.0,2908.0
2023-12-31,9489.0,PEOPLES BANK,304783.0,3215.0,20857.0
2023-12-31,14982.0,UNION STATE BANK,118208.0,7033.0,576.0
2023-12-31,30367.0,1ST BANK OF SEA ISLE CITY,221295.0,2484.0,17662.0
2023-12-31,9313.0,"PBK BANK, INC",131874.0,5150.0,22700.0
2023-12-31,9865.0,"REPUBLIC BANKING COMPANY, THE",51609.0,756.0,6932.0
2023-12-31,2467.0,CITIZENS STATE BANK,188666.0,6646.0,1017.0
2023-12-31,1487.0,FIRST FARMERS AND MERCHANTS BANK,1618567.0,22654.0,2689.0
2023-12-31,11807.0,UNITED BANK OF MICHIGAN,778287.0,12110.0,26481.0
2023-12-31,12978.0,"RICHWOOD BANKING COMPANY, INC., THE",919307.0,4323.0,53269.0
2023-12-31,3845.0,SECURITY NATIONAL BANK,85367.0,4646.0,8835.0
2023-12-31,13622.0,DAYSPRING BANK,701888.0,5420.0,37181.0
2023-12-31,13274.0,BANK OF COMMERCE,168294.0,2497.0,15132.0
2023-12-31,1913.0,CASTLE ROCK BANK,236395.0,2762.0,3430.0
2023-12-31,8487.0,CENTRAL STATE BANK,138868.0,4667.0,18826.0
2023-12-31,2468.0,"NORTHWESTERN BANK, THE",567509.0,13772.0,497.0
2023-12-31,1365.0,PEOPLES BANK AND TRUST COMPANY,867578.0,16365.0,65990.0
2023-12-31,4062.0,"FIRST NATIONAL BANK AND TRUST COMPANY, CHICKASHA, OKLAHOMA, THE",858427.0,9357.0,1711.0
2023-12-31,26395.0,MUTUALONE BANK,877236.0,1254.0,33989.0
2023-12-31,406.0,CLEO STATE BANK,91180.0,2580.0,9549.0
2023-12-31,10197.0,HOMETOWN COMMUNITY BANK,73894.0,5739.0,245.0
2023-12-31,29357.0,FAMILY BANK,120619.0,1006.0,12438.0
2023-12-31,11475.0,THAYER COUNTY BANK,62361.0,2278.0,247.0
2023-12-31,26512.0,METHUEN CO-OPERATIVE BANK,122038.0,470.0,17882.0
2023-12-31,23986.0,MINNESOTA LAKES BANK,127296.0,2679.0,18089.0
2023-12-31,15566.0,HOOSIER HEARTLAND STATE BANK,294888.0,0.0,510.0
2023-12-31,15348.0,FIRST BANK AND TRUST COMPANY,48260.0,1218.0,19398.0
2023-12-31,28769.0,FIRST FEDERAL SAVINGS BANK OF ANGOLA,106466.0,1431.0,12936.0
2023-12-31,21486.0,CROSSROADS BANK,182868.0,3455.0,6878.0
2023-12-31,26962.0,WILSON BANK & TRUST,4375372.0,28515.0,213649.0
2023-12-31,14960.0,STATE BANK OF REESEVILLE,115785.0,356.0,2321.0
2023-12-31,4067.0,OKLAHOMA BANK AND TRUST COMPANY,169845.0,978.0,16923.0
2023-12-31,28778.0,SOMERSET REGAL BANK,846098.0,15160.0,68737.0
2023-12-31,23007.0,OREGON PACIFIC BANKING CO. DBA OREGON PACIFIC BANK,662709.0,8107.0,6247.0
2023-12-31,3087.0,"FIRST NATIONAL BANK OF BALLINGER, THE",227256.0,4298.0,24512.0
2023-12-31,19899.0,KS STATEBANK,2089675.0,18834.0,96838.0
2023-12-31,26484.0,"NORTH SHORE BANK, A CO-OPERATIVE BANK",1371234.0,14064.0,18601.0
2023-12-31,6985.0,"CANANDAIGUA NATIONAL BANK AND TRUST COMPANY, THE",3598816.0,48646.0,5062.0
2023-12-31,20818.0,CITIZENS TRI-COUNTY BANK,1216165.0,33232.0,135477.0
2023-12-31,15532.0,CENTREBANK,87329.0,2461.0,34431.0
2023-12-31,19772.0,INCREDIBLEBANK,1678978.0,33070.0,26523.0
2023-12-31,12761.0,F&M BANK,638974.0,9962.0,12419.0
2023-12-31,10965.0,LAKE REGION BANK,133504.0,1645.0,13840.0
2023-12-31,19285.0,LOGAN BANK & TRUST COMPANY,316187.0,4846.0,12361.0
2023-12-31,28793.0,SHARON BANK,136166.0,574.0,3193.0
2023-12-31,13788.0,CONCORDIA BANK,93888.0,2647.0,575.0
2023-12-31,26513.0,STOUGHTON CO-OPERATIVE BANK,111121.0,285.0,7020.0
2023-12-31,6600.0,FIRST FINANCIAL BANK,13503078.0,201996.0,792960.0
2023-12-31,1931.0,NEW MARKET BANK,166406.0,2854.0,3430.0
2023-12-31,16030.0,"NORTH COUNTRY SAVINGS BANK, THE",255771.0,2521.0,11682.0
2023-12-31,1484.0,BANK OF FRANKEWING,471633.0,9093.0,40915.0
2023-12-31,10973.0,ALLIANCE BANK,603813.0,9294.0,64813.0
2023-12-31,15928.0,FARMERS NATIONAL BANK OF GRIGGSVILLE,120616.0,576.0,6001.0
2023-12-31,8693.0,BLUFF VIEW BANK,102917.0,2734.0,5126.0
2023-12-31,4728.0,"MARION NATIONAL BANK, THE",26157.0,509.0,2133.0
2023-12-31,10568.0,COMMUNITY DEVELOPMENT BANK FSB,172376.0,4097.0,5451.0
2023-12-31,28812.0,ARMOR BANK,399481.0,15923.0,914.0
2023-12-31,3103.0,"STATE NATIONAL BANK OF BIG SPRING, THE",539444.0,11120.0,60155.0
2023-12-31,12229.0,FIRST BANK,5600883.0,82623.0,83468.0
2023-12-31,18389.0,WESTERN COMMERCE BANK,716780.0,7346.0,65788.0
2023-12-31,14399.0,HASKELL NATIONAL BANK,69897.0,1977.0,4659.0
2023-12-31,31694.0,VOLUNTEER FEDERAL SAVINGS BANK,299367.0,4031.0,31584.0
2023-12-31,13020.0,FIRST EXCHANGE BANK,293018.0,5347.0,165.0
2023-12-31,20026.0,EASTERN NATIONAL BANK,161859.0,,
2023-12-31,17369.0,CARSON BANK,157072.0,3135.0,18568.0
2023-12-31,10967.0,"F & M COMMUNITY BANK, NATIONAL ASSOCIATION",174149.0,3074.0,1940.0
2023-12-31,12299.0,"SOUTHSTAR BANK, S.S.B.",926910.0,16774.0,56232.0
2023-12-31,10969.0,RANDALL STATE BANK,54411.0,2480.0,2177.0
2023-12-31,4084.0,"CITIZENS BANK OF EDMOND, THE",323898.0,2160.0,26840.0
2023-12-31,28818.0,CREST SAVINGS BANK,468377.0,5195.0,2992.0
2023-12-31,16333.0,FIRST STATE BANK,186132.0,8046.0,2314.0
2023-12-31,6275.0,NATIONAL BANK OF MIDDLEBURY,486814.0,5880.0,13521.0
2023-12-31,5628.0,PIGGOTT STATE BANK,115256.0,1749.0,11213.0
2023-12-31,8898.0,ST. JOHNS BANK & TRUST COMPANY,288033.0,3086.0,578.0
2023-12-31,26336.0,"VILLAGE BANK, THE",1677674.0,7360.0,2904.0
2023-12-31,2767.0,"FIRST NATIONAL BANK OF RUSSELL SPRINGS, THE",310406.0,7228.0,23988.0
2023-12-31,3248.0,"FIRST NATIONAL BANK OF HEBBRONVILLE, THE",73206.0,1060.0,1943.0
2023-12-31,17773.0,BLUE RIDGE BANK,154299.0,9346.0,5066.0
2023-12-31,15346.0,COMMERCE BANK TEXAS,45875.0,364.0,1801.0
2023-12-31,28834.0,COLUMBIA BANK,7706970.0,64221.0,347006.0
2023-12-31,4087.0,BANK OF WESTERN OKLAHOMA,343089.0,7085.0,7853.0
2023-12-31,11595.0,COMMUNITY FIRST BANK,494232.0,8849.0,6390.0
2023-12-31,13611.0,BANK OF MEAD,29592.0,650.0,4415.0
2023-12-31,618.0,BANK OF MILLBROOK,258752.0,4743.0,27887.0
2023-12-31,12944.0,ORANGE BANK & TRUST COMPANY,2043307.0,6639.0,140727.0
2023-12-31,9462.0,FARMERS & MERCHANTS BANK,247872.0,2875.0,196.0
2023-12-31,5699.0,BANK OF WRIGHTSVILLE,81219.0,1512.0,9954.0
2023-12-31,11569.0,ALLIANCE BANK,1213434.0,25751.0,9086.0
2023-12-31,4398.0,LNB COMMUNITY BANK,130527.0,1972.0,21251.0
2023-12-31,22549.0,FIRST PROGRESSIVE BANK,24590.0,4651.0,0.0
2023-12-31,17572.0,FIRST NATIONAL BANK IN TAYLORVILLE,166070.0,2548.0,5969.0
2023-12-31,6280.0,FIRST NATIONAL BANK OF ORWELL,68883.0,1685.0,7363.0
2023-12-31,16868.0,CORN GROWERS STATE BANK,30201.0,1237.0,1645.0
2023-12-31,1068.0,CASS COMMERCIAL BANK,1322740.0,18580.0,320942.0
2023-12-31,13716.0,"MIDDLEFIELD BANKING COMPANY, THE",1430677.0,27301.0,28196.0
2023-12-31,11601.0,LAONA STATE BANK,247559.0,5792.0,5139.0
2023-12-31,14415.0,BELLEVUE STATE BANK,138278.0,1286.0,3940.0
2023-12-31,8140.0,COLFAX BANKING COMPANY,131868.0,6773.0,1788.0
2023-12-31,24922.0,GRAND VALLEY BANK,535877.0,6411.0,14591.0
2023-12-31,10127.0,SUCCESS BANK,225730.0,4843.0,2363.0
2023-12-31,8250.0,BANK OF WIGGINS,170708.0,3639.0,2126.0
2023-12-31,90181.0,CLINTON SAVINGS BANK,582534.0,5125.0,2474.0
